"","id_pedido","data_pedido","data_envio","modo_envio","tipo_prioridade"
"13691","IT-2012-1576508",2012-03-13,2012-03-18,"Classe Padrao","Medio"
"13692","AG-2014-9060",2014-12-27,2015-01-01,"Classe Padrao","Medio"
"13693","TU-2014-1280",2014-05-20,2014-05-22,"Segunda Classe","Alto"
"13694","CA-2014-101749",2014-10-04,2014-10-09,"Classe Padrao","Medio"
"13695","CA-2014-132619",2014-09-01,2014-09-06,"Classe Padrao","Medio"
"13696","PL-2012-8330",2012-06-18,2012-06-23,"Classe Padrao","Medio"
"13697","MX-2011-132794",2011-09-27,2011-10-01,"Classe Padrao","Alto"
"13698","US-2012-141523",2012-11-14,2012-11-18,"Classe Padrao","Medio"
"13699","MX-2012-163153",2012-10-29,2012-11-03,"Classe Padrao","Medio"
"13700","ES-2014-1443883",2014-04-25,2014-04-28,"Segunda Classe","Alto"
"13701","ID-2012-67336",2012-09-03,2012-09-07,"Classe Padrao","Alto"
"13702","CA-2012-156146",2012-10-26,2012-10-30,"Segunda Classe","Medio"
"13703","US-2012-109015",2012-09-06,2012-09-12,"Classe Padrao","Medio"
"13704","AG-2011-9060",2011-12-20,2011-12-25,"Classe Padrao","Medio"
"13705","ID-2012-50354",2012-11-16,2012-11-21,"Classe Padrao","Alto"
"13706","IN-2014-68309",2014-10-02,2014-10-08,"Classe Padrao","Medio"
"13707","TU-2012-3340",2012-11-15,2012-11-21,"Classe Padrao","Medio"
"13708","IN-2011-30502",2011-09-30,2011-10-06,"Classe Padrao","Medio"
"13709","IN-2014-32308",2014-08-27,2014-08-31,"Classe Padrao","Medio"
"13710","IN-2011-41660",2011-10-05,2011-10-11,"Classe Padrao","Medio"
"13711","IN-2014-52958",2014-04-04,2014-04-08,"Classe Padrao","Medio"
"13712","CA-2011-158771",2011-05-09,2011-05-09,"Mesmo Dia","Medio"
"13713","CA-2011-142965",2011-07-20,2011-07-20,"Mesmo Dia","Critico"
"13714","CA-2011-119172",2011-05-11,2011-05-15,"Classe Padrao","Alto"
"13715","NI-2011-9170",2011-07-26,2011-07-31,"Segunda Classe","Medio"
"13716","US-2012-129385",2012-11-05,2012-11-10,"Classe Padrao","Medio"
"13717","MX-2011-135601",2011-08-02,2011-08-08,"Classe Padrao","Medio"
"13718","ES-2011-3711955",2011-08-26,2011-08-30,"Classe Padrao","Medio"
"13719","ID-2012-81189",2012-01-18,2012-01-24,"Classe Padrao","Medio"
"13720","CA-2011-107755",2011-02-08,2011-02-13,"Classe Padrao","Medio"
"13721","TZ-2013-7780",2013-07-23,2013-07-24,"Primeira Classe","Alto"
"13722","AJ-2014-5740",2014-10-23,2014-10-28,"Classe Padrao","Alto"
"13723","TO-2014-1650",2014-01-04,2014-01-08,"Segunda Classe","Medio"
"13724","MX-2012-155698",2012-06-06,2012-06-12,"Classe Padrao","Baixo"
"13725","IT-2012-1188964",2012-06-09,2012-06-16,"Classe Padrao","Medio"
"13726","IT-2014-1950119",2014-03-25,2014-03-30,"Segunda Classe","Medio"
"13727","IN-2013-53455",2013-06-19,2013-06-23,"Classe Padrao","Medio"
"13728","IN-2011-81658",2011-05-24,2011-05-27,"Segunda Classe","Alto"
"13729","CA-2012-157133",2012-11-28,2012-12-03,"Classe Padrao","Medio"
"13730","MO-2013-1880",2013-11-07,2013-11-11,"Classe Padrao","Alto"
"13731","GH-2013-2290",2013-02-16,2013-02-22,"Classe Padrao","Medio"
"13732","IR-2013-6280",2013-11-18,2013-11-22,"Classe Padrao","Medio"
"13733","US-2014-142986",2014-05-02,2014-05-04,"Segunda Classe","Alto"
"13734","IN-2014-34842",2014-08-18,2014-08-23,"Classe Padrao","Medio"
"13735","CA-2013-165918",2013-09-11,2013-09-15,"Classe Padrao","Alto"
"13736","CG-2014-180",2014-04-18,2014-04-20,"Primeira Classe","Medio"
"13737","MX-2012-169229",2012-10-15,2012-10-20,"Classe Padrao","Medio"
"13738","US-2011-160780",2011-10-08,2011-10-11,"Segunda Classe","Alto"
"13739","ES-2011-4869686",2011-01-03,2011-01-07,"Classe Padrao","Medio"
"13740","MX-2012-158785",2012-06-12,2012-06-17,"Classe Padrao","Alto"
"13741","IT-2014-4461241",2014-07-15,2014-07-19,"Classe Padrao","Alto"
"13742","CA-2011-132787",2011-09-19,2011-09-23,"Classe Padrao","Alto"
"13743","SF-2012-1390",2012-06-26,2012-06-30,"Classe Padrao","Alto"
"13744","EG-2012-390",2012-09-25,2012-09-30,"Classe Padrao","Medio"
"13745","IS-2012-3870",2012-11-15,2012-11-20,"Segunda Classe","Medio"
"13746","MX-2011-155341",2011-10-31,2011-11-04,"Classe Padrao","Medio"
"13747","ES-2014-1280356",2014-11-27,2014-12-04,"Classe Padrao","Medio"
"13748","IN-2013-19484",2013-05-30,2013-06-03,"Classe Padrao","Medio"
"13749","IN-2014-25462",2014-10-04,2014-10-06,"Segunda Classe","Alto"
"13750","CA-2013-156503",2013-10-15,2013-10-21,"Classe Padrao","Baixo"
"13751","CA-2012-142433",2012-04-20,2012-04-25,"Classe Padrao","Alto"
"13752","CA-2012-129525",2012-11-15,2012-11-20,"Classe Padrao","Medio"
"13753","US-2011-162299",2011-11-07,2011-11-12,"Classe Padrao","Medio"
"13754","ES-2013-4727168",2013-08-12,2013-08-18,"Classe Padrao","Medio"
"13755","MX-2014-112676",2014-11-19,2014-11-19,"Mesmo Dia","Alto"
"13756","ES-2013-2639112",2013-05-30,2013-06-05,"Classe Padrao","Medio"
"13757","ID-2011-55142",2011-12-26,2012-01-01,"Classe Padrao","Baixo"
"13758","MX-2013-126214",2013-06-12,2013-06-19,"Classe Padrao","Baixo"
"13759","US-2013-144687",2013-05-28,2013-05-28,"Mesmo Dia","Alto"
"13760","IN-2014-56962",2014-03-18,2014-03-23,"Segunda Classe","Medio"
"13761","IN-2014-50109",2014-11-18,2014-11-20,"Primeira Classe","Medio"
"13762","CA-2011-121664",2011-05-06,2011-05-10,"Classe Padrao","Medio"
"13763","UP-2013-5480",2013-05-13,2013-05-16,"Segunda Classe","Medio"
"13764","MX-2011-121300",2011-06-20,2011-06-20,"Mesmo Dia","Critico"
"13765","US-2013-140284",2013-11-26,2013-11-30,"Segunda Classe","Medio"
"13766","ES-2013-5791015",2013-05-17,2013-05-22,"Classe Padrao","Medio"
"13767","CA-2013-111794",2013-10-02,2013-10-02,"Mesmo Dia","Alto"
"13768","US-2012-119438",2012-09-14,2012-09-19,"Segunda Classe","Medio"
"13769","ES-2012-3725853",2012-11-10,2012-11-15,"Classe Padrao","Medio"
"13770","TU-2014-7000",2014-06-18,2014-06-21,"Primeira Classe","Alto"
"13771","ES-2014-2901676",2014-09-01,2014-09-05,"Classe Padrao","Alto"
"13772","IN-2014-36683",2014-08-15,2014-08-20,"Segunda Classe","Medio"
"13773","ID-2014-21276",2014-09-26,2014-10-01,"Classe Padrao","Medio"
"13774","ID-2014-86551",2014-02-19,2014-02-23,"Classe Padrao","Medio"
"13775","IR-2012-7560",2012-11-13,2012-11-17,"Classe Padrao","Medio"
"13776","ES-2014-1511007",2014-09-04,2014-09-08,"Classe Padrao","Medio"
"13777","IN-2012-78249",2012-08-02,2012-08-02,"Mesmo Dia","Critico"
"13778","IN-2011-51859",2011-08-26,2011-08-29,"Primeira Classe","Alto"
"13779","CA-2013-107790",2013-11-21,2013-11-25,"Classe Padrao","Medio"
"13780","BU-2013-2680",2013-11-19,2013-11-22,"Segunda Classe","Alto"
"13781","ES-2011-3953366",2011-06-08,2011-06-12,"Classe Padrao","Alto"
"13782","IN-2012-58432",2012-08-10,2012-08-15,"Classe Padrao","Medio"
"13783","CA-2011-157721",2011-09-02,2011-09-05,"Primeira Classe","Alto"
"13784","ES-2014-1113356",2014-08-26,2014-08-29,"Primeira Classe","Medio"
"13785","ES-2011-5754966",2011-06-06,2011-06-13,"Classe Padrao","Medio"
"13786","CA-2014-122056",2014-06-14,2014-06-18,"Classe Padrao","Medio"
"13787","EG-2014-3310",2014-09-04,2014-09-08,"Classe Padrao","Alto"
"13788","TU-2011-800",2011-01-11,2011-01-15,"Classe Padrao","Alto"
"13789","ML-2012-8570",2012-08-13,2012-08-18,"Classe Padrao","Alto"
"13790","MX-2014-166835",2014-03-04,2014-03-08,"Segunda Classe","Medio"
"13791","MX-2013-157665",2013-09-25,2013-09-30,"Classe Padrao","Medio"
"13792","CA-2011-149958",2011-03-15,2011-03-19,"Classe Padrao","Alto"
"13793","CA-2012-161627",2012-07-06,2012-07-11,"Classe Padrao","Medio"
"13794","MA-2011-4210",2011-09-02,2011-09-07,"Segunda Classe","Medio"
"13795","MX-2013-169194",2013-07-22,2013-07-27,"Classe Padrao","Medio"
"13796","ES-2014-3263050",2014-08-11,2014-08-15,"Classe Padrao","Medio"
"13797","ID-2012-23334",2012-09-14,2012-09-18,"Classe Padrao","Alto"
"13798","US-2014-107664",2014-12-05,2014-12-11,"Classe Padrao","Medio"
"13799","MX-2012-149314",2012-06-30,2012-07-04,"Classe Padrao","Medio"
"13800","US-2013-166646",2013-11-22,2013-11-24,"Segunda Classe","Alto"
"13801","US-2012-143973",2012-11-25,2012-11-27,"Segunda Classe","Medio"
"13802","ES-2013-1653195",2013-05-03,2013-05-07,"Classe Padrao","Alto"
"13803","IN-2014-30649",2014-05-02,2014-05-06,"Classe Padrao","Medio"
"13804","CA-2014-145877",2014-04-02,2014-04-05,"Segunda Classe","Alto"
"13805","US-2014-147998",2014-05-20,2014-05-25,"Classe Padrao","Medio"
"13806","CA-2014-105620",2014-12-26,2014-12-29,"Primeira Classe","Medio"
"13807","KZ-2014-4630",2014-04-08,2014-04-10,"Segunda Classe","Alto"
"13808","ES-2011-3630624",2011-06-06,2011-06-07,"Primeira Classe","Critico"
"13809","CA-2014-103443",2014-12-18,2014-12-24,"Classe Padrao","Medio"
"13810","MX-2011-155719",2011-12-06,2011-12-11,"Classe Padrao","Medio"
"13811","ES-2014-2551017",2014-11-20,2014-11-24,"Segunda Classe","Medio"
"13812","ES-2011-2486841",2011-06-04,2011-06-10,"Classe Padrao","Medio"
"13813","ID-2012-37775",2012-05-03,2012-05-08,"Segunda Classe","Medio"
"13814","IN-2014-62863",2014-09-24,2014-09-28,"Classe Padrao","Alto"
"13815","CA-2011-104178",2011-08-25,2011-08-29,"Classe Padrao","Alto"
"13816","CA-2013-124254",2013-04-13,2013-04-18,"Classe Padrao","Medio"
"13817","CG-2013-3060",2013-06-22,2013-06-25,"Primeira Classe","Alto"
"13818","DJ-2013-3520",2013-10-12,2013-10-14,"Segunda Classe","Alto"
"13819","MX-2013-115630",2013-06-07,2013-06-11,"Classe Padrao","Medio"
"13820","US-2014-157630",2014-06-25,2014-06-29,"Classe Padrao","Medio"
"13821","ES-2011-3609014",2011-02-10,2011-02-16,"Classe Padrao","Medio"
"13822","IT-2014-5261263",2014-02-15,2014-02-20,"Classe Padrao","Alto"
"13823","ID-2014-84206",2014-12-05,2014-12-09,"Classe Padrao","Medio"
"13824","CA-2014-141992",2014-06-20,2014-06-26,"Classe Padrao","Medio"
"13825","TU-2012-7850",2012-09-13,2012-09-16,"Segunda Classe","Medio"
"13826","UP-2012-9070",2012-08-03,2012-08-09,"Classe Padrao","Baixo"
"13827","US-2012-147809",2012-03-27,2012-03-31,"Classe Padrao","Medio"
"13828","IT-2013-1770521",2013-08-20,2013-08-27,"Classe Padrao","Medio"
"13829","IN-2013-48471",2013-02-13,2013-02-17,"Classe Padrao","Alto"
"13830","CA-2011-120278",2011-11-07,2011-11-12,"Classe Padrao","Medio"
"13831","RS-2013-7230",2013-09-05,2013-09-08,"Primeira Classe","Critico"
"13832","PL-2011-1120",2011-08-12,2011-08-13,"Primeira Classe","Alto"
"13833","ES-2011-2324896",2011-08-15,2011-08-15,"Mesmo Dia","Medio"
"13834","IN-2014-63178",2014-06-24,2014-06-30,"Classe Padrao","Medio"
"13835","ID-2014-58243",2014-02-04,2014-02-08,"Classe Padrao","Alto"
"13836","IN-2013-22102",2013-09-13,2013-09-13,"Mesmo Dia","Alto"
"13837","CA-2014-110905",2014-09-11,2014-09-16,"Segunda Classe","Medio"
"13838","CA-2013-144092",2013-11-06,2013-11-08,"Segunda Classe","Alto"
"13839","US-2012-154809",2012-07-18,2012-07-23,"Classe Padrao","Medio"
"13840","IT-2013-3113956",2013-09-25,2013-09-30,"Classe Padrao","Medio"
"13841","ID-2012-72453",2012-09-19,2012-09-23,"Classe Padrao","Alto"
"13842","IZ-2014-7330",2014-08-19,2014-08-25,"Classe Padrao","Medio"
"13843","RS-2012-4960",2012-12-14,2012-12-18,"Classe Padrao","Alto"
"13844","SA-2012-2670",2012-08-14,2012-08-16,"Primeira Classe","Alto"
"13845","TU-2011-4480",2011-06-22,2011-06-25,"Primeira Classe","Alto"
"13846","MA-2011-2610",2011-05-09,2011-05-15,"Classe Padrao","Medio"
"13847","IN-2014-63647",2014-08-04,2014-08-06,"Primeira Classe","Alto"
"13848","IV-2013-6210",2013-11-18,2013-11-22,"Classe Padrao","Medio"
"13849","US-2014-160374",2014-06-27,2014-06-30,"Primeira Classe","Alto"
"13850","ES-2014-3501792",2014-12-01,2014-12-07,"Classe Padrao","Medio"
"13851","IT-2013-2454517",2013-02-13,2013-02-17,"Classe Padrao","Alto"
"13852","SG-2012-1600",2012-07-24,2012-07-26,"Primeira Classe","Critico"
"13853","MO-2014-3430",2014-05-05,2014-05-07,"Segunda Classe","Medio"
"13854","MX-2012-130680",2012-11-26,2012-12-02,"Classe Padrao","Baixo"
"13855","CA-2013-115756",2013-09-06,2013-09-08,"Segunda Classe","Medio"
"13856","MX-2014-120285",2014-08-15,2014-08-19,"Classe Padrao","Medio"
"13857","MX-2012-105417",2012-12-07,2012-12-11,"Classe Padrao","Medio"
"13858","US-2012-130155",2012-11-16,2012-11-21,"Classe Padrao","Medio"
"13859","ES-2012-4070333",2012-11-17,2012-11-21,"Classe Padrao","Alto"
"13860","IN-2012-26757",2012-01-25,2012-01-31,"Classe Padrao","Medio"
"13861","IN-2013-60308",2013-11-02,2013-11-04,"Primeira Classe","Medio"
"13862","IN-2014-31643",2014-01-23,2014-01-28,"Classe Padrao","Medio"
"13863","IN-2014-36627",2014-08-22,2014-08-26,"Classe Padrao","Medio"
"13864","IN-2013-21381",2013-05-17,2013-05-22,"Classe Padrao","Medio"
"13865","MX-2012-156671",2012-09-07,2012-09-13,"Classe Padrao","Medio"
"13866","IT-2014-1138719",2014-04-03,2014-04-07,"Classe Padrao","Alto"
"13867","CA-2013-140543",2013-06-30,2013-07-04,"Segunda Classe","Alto"
"13868","CA-2014-159597",2014-11-10,2014-11-15,"Classe Padrao","Alto"
"13869","IZ-2014-5650",2014-09-05,2014-09-10,"Classe Padrao","Medio"
"13870","RO-2014-4610",2014-08-11,2014-08-11,"Mesmo Dia","Alto"
"13871","MX-2011-125171",2011-12-01,2011-12-08,"Classe Padrao","Medio"
"13872","ES-2014-3967982",2014-02-14,2014-02-19,"Classe Padrao","Medio"
"13873","RS-2011-50",2011-06-18,2011-06-22,"Classe Padrao","Alto"
"13874","MO-2014-5620",2014-09-23,2014-09-28,"Classe Padrao","Medio"
"13875","ES-2012-2873417",2012-11-01,2012-11-07,"Classe Padrao","Medio"
"13876","ES-2011-3679996",2011-03-25,2011-03-27,"Segunda Classe","Alto"
"13877","ES-2014-4035543",2014-02-06,2014-02-11,"Segunda Classe","Medio"
"13878","IN-2014-37789",2014-02-13,2014-02-13,"Mesmo Dia","Medio"
"13879","CA-2011-166590",2011-10-29,2011-11-02,"Classe Padrao","Alto"
"13880","IR-2012-2180",2012-03-26,2012-03-30,"Classe Padrao","Alto"
"13881","IZ-2012-5060",2012-01-19,2012-01-25,"Classe Padrao","Baixo"
"13882","MX-2014-114391",2014-03-21,2014-03-24,"Segunda Classe","Alto"
"13883","ES-2014-2991554",2014-05-15,2014-05-19,"Classe Padrao","Alto"
"13884","ES-2011-1951083",2011-06-17,2011-06-22,"Classe Padrao","Alto"
"13885","ES-2014-3288313",2014-03-03,2014-03-07,"Classe Padrao","Medio"
"13886","IN-2014-19981",2014-04-02,2014-04-04,"Primeira Classe","Medio"
"13887","CA-2012-100657",2012-11-02,2012-11-07,"Classe Padrao","Medio"
"13888","MX-2011-128111",2011-04-28,2011-05-02,"Segunda Classe","Medio"
"13889","ES-2014-1874741",2014-06-14,2014-06-19,"Classe Padrao","Medio"
"13890","IN-2011-15270",2011-01-26,2011-01-31,"Classe Padrao","Medio"
"13891","CA-2011-158337",2011-03-11,2011-03-14,"Segunda Classe","Alto"
"13892","US-2012-128797",2012-06-11,2012-06-15,"Classe Padrao","Medio"
"13893","ES-2014-5265328",2014-06-30,2014-07-04,"Classe Padrao","Medio"
"13894","ES-2012-4907749",2012-03-26,2012-04-01,"Classe Padrao","Medio"
"13895","IN-2011-31895",2011-02-18,2011-02-23,"Classe Padrao","Medio"
"13896","IN-2011-45538",2011-06-24,2011-06-29,"Classe Padrao","Medio"
"13897","CA-2014-161557",2014-09-04,2014-09-09,"Classe Padrao","Alto"
"13898","US-2014-116491",2014-11-12,2014-11-14,"Primeira Classe","Critico"
"13899","IR-2014-1670",2014-10-23,2014-10-26,"Primeira Classe","Critico"
"13900","TZ-2014-10",2014-09-06,2014-09-08,"Primeira Classe","Alto"
"13901","BN-2013-2680",2013-12-30,2014-01-03,"Classe Padrao","Alto"
"13902","IN-2014-32168",2014-08-21,2014-08-21,"Mesmo Dia","Alto"
"13903","MX-2013-144547",2013-09-30,2013-10-04,"Classe Padrao","Medio"
"13904","MX-2013-142006",2013-12-24,2013-12-29,"Classe Padrao","Alto"
"13905","IN-2014-36200",2014-04-23,2014-04-30,"Classe Padrao","Baixo"
"13906","IN-2013-44740",2013-05-08,2013-05-09,"Primeira Classe","Alto"
"13907","US-2013-161396",2013-04-20,2013-04-26,"Classe Padrao","Medio"
"13908","CA-2011-116568",2011-12-14,2011-12-20,"Classe Padrao","Medio"
"13909","IR-2012-1280",2012-07-17,2012-07-19,"Primeira Classe","Medio"
"13910","MO-2014-9640",2014-05-02,2014-05-06,"Classe Padrao","Alto"
"13911","MX-2013-135895",2013-09-04,2013-09-04,"Mesmo Dia","Alto"
"13912","MX-2014-117072",2014-05-11,2014-05-16,"Segunda Classe","Medio"
"13913","IN-2014-62660",2014-01-15,2014-01-19,"Classe Padrao","Alto"
"13914","IN-2014-84395",2014-03-07,2014-03-09,"Primeira Classe","Medio"
"13915","MX-2013-160787",2013-07-08,2013-07-08,"Mesmo Dia","Alto"
"13916","ES-2014-5291112",2014-05-23,2014-05-25,"Primeira Classe","Medio"
"13917","ES-2013-2144803",2013-03-13,2013-03-15,"Primeira Classe","Critico"
"13918","IN-2014-56801",2014-05-08,2014-05-10,"Primeira Classe","Medio"
"13919","CA-2014-133095",2014-06-05,2014-06-05,"Mesmo Dia","Critico"
"13920","ES-2014-1540903",2014-06-23,2014-06-27,"Classe Padrao","Alto"
"13921","TU-2014-5420",2014-06-02,2014-06-07,"Classe Padrao","Medio"
"13922","US-2013-119760",2013-01-17,2013-01-21,"Classe Padrao","Medio"
"13923","IN-2013-63738",2013-12-19,2013-12-23,"Classe Padrao","Medio"
"13924","IN-2012-28367",2012-11-28,2012-11-30,"Primeira Classe","Critico"
"13925","CA-2012-119550",2012-12-26,2012-12-31,"Classe Padrao","Medio"
"13926","MX-2014-148544",2014-03-08,2014-03-11,"Primeira Classe","Alto"
"13927","MX-2014-116897",2014-09-01,2014-09-06,"Classe Padrao","Medio"
"13928","ES-2014-3715669",2014-09-10,2014-09-15,"Segunda Classe","Medio"
"13929","ES-2011-4864498",2011-04-12,2011-04-16,"Segunda Classe","Medio"
"13930","ID-2012-14157",2012-06-02,2012-06-07,"Classe Padrao","Medio"
"13931","CA-2014-126242",2014-11-20,2014-11-25,"Classe Padrao","Medio"
"13932","ES-2012-4869141",2012-08-23,2012-08-28,"Segunda Classe","Medio"
"13933","CA-2014-160423",2014-01-22,2014-01-27,"Classe Padrao","Medio"
"13934","CA-2013-145247",2013-05-06,2013-05-08,"Primeira Classe","Alto"
"13935","CA-2013-149335",2013-07-26,2013-07-26,"Mesmo Dia","Critico"
"13936","US-2013-140172",2013-03-09,2013-03-14,"Classe Padrao","Alto"
"13937","HR-2014-4050",2014-08-26,2014-08-30,"Segunda Classe","Alto"
"13938","ES-2012-1428608",2012-02-10,2012-02-12,"Segunda Classe","Critico"
"13939","IN-2014-13002",2014-11-17,2014-11-18,"Primeira Classe","Critico"
"13940","IN-2013-79600",2013-07-23,2013-07-25,"Primeira Classe","Alto"
"13941","CA-2012-129546",2012-09-28,2012-10-05,"Classe Padrao","Medio"
"13942","MX-2013-111227",2013-08-26,2013-08-30,"Classe Padrao","Medio"
"13943","US-2014-124387",2014-11-29,2014-12-03,"Segunda Classe","Alto"
"13944","IN-2014-19169",2014-05-06,2014-05-10,"Classe Padrao","Medio"
"13945","IN-2014-27478",2014-02-03,2014-02-08,"Classe Padrao","Alto"
"13946","US-2014-102288",2014-06-20,2014-06-24,"Classe Padrao","Medio"
"13947","IR-2013-5220",2013-06-12,2013-06-12,"Mesmo Dia","Alto"
"13948","ID-2013-32252",2013-10-02,2013-10-07,"Classe Padrao","Medio"
"13949","IN-2012-64081",2012-10-31,2012-11-05,"Classe Padrao","Medio"
"13950","IN-2012-80881",2012-08-21,2012-08-26,"Classe Padrao","Alto"
"13951","CA-2014-132262",2014-09-22,2014-09-24,"Primeira Classe","Alto"
"13952","ID-2014-49388",2014-08-20,2014-08-24,"Classe Padrao","Medio"
"13953","MX-2011-135398",2011-11-10,2011-11-14,"Classe Padrao","Medio"
"13954","MX-2013-125710",2013-12-27,2013-12-30,"Segunda Classe","Alto"
"13955","MX-2013-145856",2013-09-03,2013-09-06,"Primeira Classe","Critico"
"13956","IN-2014-36648",2014-03-28,2014-04-01,"Classe Padrao","Medio"
"13957","CA-2014-120061",2014-11-03,2014-11-08,"Segunda Classe","Medio"
"13958","UP-2014-4040",2014-07-28,2014-07-31,"Segunda Classe","Medio"
"13959","PL-2014-2040",2014-08-04,2014-08-10,"Classe Padrao","Medio"
"13960","IT-2012-2429268",2012-02-18,2012-02-22,"Segunda Classe","Alto"
"13961","IN-2014-61204",2014-12-09,2014-12-15,"Classe Padrao","Medio"
"13962","CM-2013-5120",2013-07-03,2013-07-08,"Classe Padrao","Medio"
"13963","MX-2014-108966",2014-10-19,2014-10-23,"Classe Padrao","Medio"
"13964","MX-2011-146479",2011-08-10,2011-08-12,"Segunda Classe","Medio"
"13965","IN-2014-41933",2014-07-01,2014-07-07,"Classe Padrao","Medio"
"13966","CA-2011-128986",2011-08-03,2011-08-05,"Segunda Classe","Alto"
"13967","US-2013-113964",2013-01-23,2013-01-25,"Segunda Classe","Alto"
"13968","MX-2013-108616",2013-11-11,2013-11-13,"Segunda Classe","Critico"
"13969","IN-2013-31153",2013-04-24,2013-04-29,"Segunda Classe","Medio"
"13970","US-2011-131870",2011-09-09,2011-09-11,"Primeira Classe","Alto"
"13971","SF-2013-1720",2013-06-08,2013-06-13,"Classe Padrao","Medio"
"13972","MX-2013-158918",2013-04-07,2013-04-11,"Classe Padrao","Medio"
"13973","US-2011-159569",2011-12-23,2011-12-27,"Classe Padrao","Medio"
"13974","MX-2013-102477",2013-08-29,2013-09-02,"Classe Padrao","Medio"
"13975","IN-2011-50305",2011-09-23,2011-09-28,"Classe Padrao","Medio"
"13976","UG-2014-4160",2014-06-28,2014-06-28,"Mesmo Dia","Alto"
"13977","MX-2014-162565",2014-12-06,2014-12-11,"Classe Padrao","Medio"
"13978","CM-2012-1680",2012-07-28,2012-08-02,"Classe Padrao","Alto"
"13979","IN-2013-17076",2013-07-19,2013-07-19,"Mesmo Dia","Alto"
"13980","ID-2013-75820",2013-06-18,2013-06-22,"Classe Padrao","Medio"
