"","id_pedido","id_cliente","id_produto","valor_venda","quantidade_venda","custo_envio"
"28987","NI-2011-9470","CR-2625","TEC-KON-10000302",25.38,1,5.97
"28988","RS-2014-8410","CM-1830","TEC-SAN-10003793",110.22,1,5.97
"28989","IZ-2011-8230","JS-5940","OFF-STA-10000244",182.76,4,5.97
"28990","SY-2014-8240","EK-3795","OFF-EAT-10003338",49.44,2,5.97
"28991","SF-2014-740","SC-10695","FUR-NOV-10003257",235.32,4,5.97
"28992","IR-2013-9410","EA-4035","OFF-ACC-10004322",58.44,4,5.97
"28993","KG-2012-2770","VM-11685","OFF-HON-10002610",85.2,8,5.97
"28994","MX-2014-110961","BE-11410","OFF-ST-10001598",23.616,3,5.97
"28995","MX-2014-148642","TT-21265","OFF-BI-10000769",43.7,5,5.97
"28996","US-2014-121111","BT-11485","OFF-SU-10000705",115.416,6,5.97
"28997","US-2014-144498","AR-10825","FUR-CH-10001972",69.624,3,5.97
"28998","MX-2012-147823","SP-20920","OFF-SU-10004658",80,4,5.97
"28999","US-2014-146353","KW-16570","FUR-CH-10004338",48.16,2,5.96
"29000","ES-2014-1237764","NS-18505","OFF-FA-10004339",94.77,9,5.96
"29001","ES-2011-3188488","KL-16645","OFF-AR-10001461",56.88,1,5.96
"29002","ES-2014-4107155","CD-11920","OFF-BI-10001621",99.54,2,5.96
"29003","ES-2011-5867473","AG-10900","OFF-BI-10004644",45.72,6,5.96
"29004","ES-2011-4253699","BS-11590","TEC-PH-10002296",273,2,5.96
"29005","ES-2014-4401973","LB-16795","OFF-ST-10000580",86.805,3,5.96
"29006","ES-2011-4450781","SP-20920","OFF-PA-10002396",17.88,1,5.96
"29007","ES-2013-1059602","BS-11755","OFF-ST-10002659",129.6,3,5.96
"29008","ES-2013-4851162","AG-10675","OFF-AR-10001720",49.47,1,5.96
"29009","IN-2012-14010","KC-16255","OFF-AR-10004456",96.36,4,5.96
"29010","ID-2011-66412","AF-10870","OFF-FA-10001375",62.073,6,5.96
"29011","IN-2014-32028","JH-16180","OFF-FA-10004659",51.84,4,5.96
"29012","IN-2014-48121","CM-12160","OFF-ST-10003810",27.2745,3,5.96
"29013","CA-2014-148922","SU-20665","TEC-PH-10000148",38.97,3,5.96
"29014","CA-2012-113628","AH-10690","TEC-PH-10000441",100.792,1,5.96
"29015","CA-2013-159142","ME-17320","OFF-PA-10001776",27.81,3,5.96
"29016","US-2011-147704","SR-20740","OFF-ST-10000675",169.45,5,5.96
"29017","CA-2012-129546","RP-19855","OFF-BI-10004001",81.792,6,5.96
"29018","MO-2012-7520","NR-8550","OFF-KLE-10004581",43.05,1,5.96
"29019","IR-2013-4410","GR-4560","FUR-SAF-10003745",137.16,1,5.96
"29020","RO-2013-220","TH-11235","OFF-SME-10002740",198.45,1,5.96
"29021","SA-2014-9630","VT-11700","OFF-STA-10003803",15.96,1,5.96
"29022","SF-2013-8510","RB-9705","OFF-STA-10001791",107.28,6,5.96
"29023","US-2011-148551","MC-17425","OFF-FA-10003004",34.92,6,5.96
"29024","MX-2014-144015","TS-21430","OFF-BI-10000335",40.4,2,5.96
"29025","MX-2014-117604","BP-11050","OFF-EN-10003898",37.38,3,5.95
"29026","MX-2012-105452","SJ-20125","OFF-SU-10003719",85.904,7,5.95
"29027","IT-2011-3270900","AW-10840","OFF-FA-10004605",17.22,2,5.95
"29028","ES-2014-1332952","FA-14230","OFF-FA-10003730",105.12,8,5.95
"29029","ES-2014-5767912","AS-10045","OFF-AP-10000825",555.741,9,5.95
"29030","ES-2011-5796288","HL-15040","OFF-BI-10003642",65.1,5,5.95
"29031","IT-2012-5921836","LL-16840","OFF-ST-10004060",158.352,2,5.95
"29032","IT-2013-4864710","LF-17185","OFF-FA-10002600",52.44,8,5.95
"29033","IN-2014-71235","NC-18625","OFF-PA-10000453",88.398,2,5.95
"29034","IN-2014-24405","PG-18895","OFF-BI-10003142",53.037,5,5.95
"29035","IN-2014-79173","EM-13960","OFF-AR-10002897",106.596,4,5.95
"29036","ID-2014-31125","BT-11305","FUR-FU-10002598",73.305,2,5.95
"29037","IN-2014-10090","AB-10150","FUR-CH-10001204",88.101,1,5.95
"29038","IN-2012-29354","BM-11785","OFF-AR-10001529",33.372,3,5.95
"29039","IN-2011-63577","GH-14665","OFF-AR-10002389",26.4,2,5.95
"29040","IN-2014-16635","JE-16165","OFF-BI-10000561",47.331,1,5.95
"29041","IN-2014-40526","PF-19165","OFF-BI-10000168",39.9,7,5.95
"29042","IN-2013-44460","EB-13930","OFF-LA-10003617",24.3,3,5.95
"29043","ID-2014-24125","MM-18055","OFF-FA-10003437",42.636,4,5.95
"29044","ID-2014-82568","SS-20590","TEC-AC-10003987",57.384,2,5.95
"29045","CA-2014-168739","HZ-14950","FUR-FU-10003919",65.424,4,5.95
"29046","CA-2012-132374","PS-19045","OFF-AR-10001615",79.36,4,5.95
"29047","US-2012-124219","KW-16570","OFF-BI-10002215",28.4,4,5.95
"29048","TU-2013-3950","DH-3675","TEC-EPS-10001651",31.752,1,5.95
"29049","IR-2012-4680","DK-2895","OFF-FEL-10003785",58.32,1,5.95
"29050","WZ-2014-830","HR-4770","TEC-ENE-10000690",83.67,1,5.95
"29051","SO-2014-5090","SL-10155","OFF-ACC-10002680",51.45,1,5.95
"29052","SO-2013-7290","AC-615","OFF-STI-10001955",37.59,1,5.95
"29053","TU-2014-3550","RA-9885","FUR-OFF-10002740",75.168,2,5.95
"29054","TU-2011-8780","LO-7170","OFF-BIC-10003841",45.504,2,5.95
"29055","MX-2012-131254","JD-15790","OFF-EN-10004995",64.88,2,5.95
"29056","MX-2013-167374","AS-10225","OFF-EN-10002725",49.38,3,5.95
"29057","US-2013-151225","GK-14620","OFF-ST-10000619",157.584,2,5.95
"29058","ES-2012-4435180","NP-18325","OFF-LA-10003233",63.36,6,5.94
"29059","ES-2012-2105894","HZ-14950","OFF-FA-10002752",43.29,3,5.94
"29060","ES-2013-1109945","BB-10990","OFF-ST-10004035",103.68,5,5.94
"29061","IN-2014-33386","MG-17695","OFF-LA-10003381",87.21,9,5.94
"29062","IN-2013-66272","JK-15640","OFF-PA-10000382",84.24,3,5.94
"29063","IN-2012-58859","TS-21085","OFF-AR-10004780",55.278,3,5.94
"29064","IN-2012-60385","RB-19795","OFF-PA-10004187",65.34,3,5.94
"29065","ID-2014-22151","JH-15820","OFF-FA-10002247",29.97,2,5.94
"29066","IN-2012-21871","LO-17170","OFF-ST-10003017",42.2802,3,5.94
"29067","ID-2011-75652","JD-15790","FUR-FU-10001619",90.018,3,5.94
"29068","IN-2012-81637","TH-21100","OFF-EN-10002491",44.82,2,5.94
"29069","ID-2014-83450","GM-14455","OFF-AP-10003442",67.344,4,5.94
"29070","US-2014-132059","AP-10915","TEC-AC-10003280",47.984,2,5.94
"29071","CA-2013-146010","EH-14125","OFF-BI-10003638",40.635,7,5.94
"29072","CA-2013-157707","CC-12610","FUR-BO-10001567",90.882,3,5.94
"29073","CA-2012-163734","KM-16375","OFF-ST-10003692",228.92,5,5.94
"29074","IR-2011-3940","HF-4995","OFF-WIL-10002233",47.7,6,5.94
"29075","SA-2013-430","BT-1485","TEC-ENE-10000895",40.29,1,5.94
"29076","MX-2013-106271","KW-16435","TEC-AC-10001364",31.88,1,5.94
"29077","ES-2012-1462152","DB-12910","FUR-FU-10001775",53.109,3,5.93
"29078","ES-2011-3041134","RC-19960","OFF-AR-10001482",22.47,1,5.93
"29079","IT-2012-1777951","JB-15400","OFF-AR-10003450",79.29,3,5.93
"29080","ES-2013-3286671","JM-15265","OFF-LA-10000379",68.04,6,5.93
"29081","IT-2014-1874749","IM-15070","TEC-MA-10003326",80.16,4,5.93
"29082","ES-2012-4644458","SC-20800","OFF-SU-10002379",54.66,2,5.93
"29083","ES-2011-4753806","MG-17890","OFF-AR-10000467",49.02,2,5.93
"29084","ES-2014-4451711","CR-12580","OFF-LA-10001284",51.03,7,5.93
"29085","IN-2012-44810","BP-11230","OFF-EN-10004144",23.82,2,5.93
"29086","IN-2012-10986","JW-15220","TEC-AC-10002833",88.47,3,5.93
"29087","IN-2013-70283","BD-11620","OFF-SU-10003527",46.26,3,5.93
"29088","CA-2013-155516","MK-17905","OFF-BI-10002412",23.2,4,5.93
"29089","CA-2011-104773","TB-21175","OFF-ST-10000777",60.416,2,5.93
"29090","CA-2012-161711","MC-17425","OFF-EN-10001539",62.24,8,5.93
"29091","RS-2011-8340","DH-3675","OFF-BIC-10002722",69.84,4,5.93
"29092","MO-2013-9260","CC-2685","TEC-CIS-10004967",163.5,2,5.93
"29093","AG-2013-6520","ML-7395","OFF-BOS-10001348",128.52,4,5.93
"29094","US-2013-167129","SC-20050","TEC-PH-10002483",114.816,4,5.92
"29095","MX-2013-118402","JM-15250","OFF-BI-10001304",38.88,2,5.92
"29096","US-2012-111115","PO-19195","OFF-AR-10004049",48.736,4,5.92
"29097","MX-2014-104829","SP-20650","OFF-FA-10000439",21.96,3,5.92
"29098","MX-2011-115140","KA-16525","TEC-AC-10004451",76.62,3,5.92
"29099","MX-2014-112508","JE-15475","TEC-AC-10004429",100.404,3,5.92
"29100","ES-2011-3192576","BK-11260","OFF-AR-10000091",44.22,2,5.92
"29101","ES-2014-1734818","JM-15535","OFF-BI-10000538",101.1,2,5.92
"29102","ES-2014-5091205","DL-13315","OFF-ST-10001358",53.568,2,5.92
"29103","ES-2012-1834982","TH-21235","TEC-AC-10001187",71.55,1,5.92
"29104","ES-2011-5158527","EM-14200","OFF-LA-10003210",34.92,4,5.92
"29105","IN-2012-13380","TP-21565","OFF-SU-10001697",111.51,5,5.92
"29106","IN-2014-41093","CC-12220","OFF-PA-10003407",46.71,3,5.92
"29107","ID-2014-41653","TG-21310","OFF-SU-10000789",49.8465,3,5.92
"29108","CG-2012-4890","JH-5430","TEC-LOG-10003079",28.32,1,5.92
"29109","IZ-2012-7110","BF-1275","TEC-ENE-10003125",43.02,1,5.92
"29110","EG-2012-3950","VG-11790","OFF-HON-10001706",64.08,6,5.92
"29111","CG-2014-1140","BO-1425","OFF-ACC-10004281",42.12,6,5.92
"29112","US-2014-153927","GZ-14470","OFF-AR-10003897",78.288,7,5.92
"29113","ES-2013-5788188","SM-20320","OFF-SU-10001633",56.76,2,5.91
"29114","ES-2012-4687979","SD-20485","OFF-FA-10001113",44.496,4,5.91
"29115","ES-2012-5053715","CL-12700","OFF-LA-10002225",58.8,5,5.91
"29116","ES-2011-5407941","JM-16195","OFF-PA-10001323",26.49,1,5.91
"29117","ES-2011-4585835","BF-11275","OFF-PA-10003105",50.13,3,5.91
"29118","ID-2011-69940","RB-19330","OFF-BI-10004436",18.954,3,5.91
"29119","IN-2014-50837","TS-21085","FUR-CH-10004580",84.5778,2,5.91
"29120","CA-2012-167010","VT-21700","OFF-AP-10004036",98.112,7,5.91
"29121","CA-2014-132213","PN-18775","OFF-AR-10001958",67.92,5,5.91
"29122","CA-2014-160031","LT-16765","OFF-PA-10000241",74.352,3,5.91
"29123","TU-2014-5590","AG-765","FUR-SAF-10000881",67.32,1,5.91
"29124","IR-2011-7690","NG-8355","OFF-BIC-10000582",51.84,1,5.91
"29125","NI-2012-6180","JD-5790","OFF-BOS-10001511",65.88,4,5.91
"29126","SU-2011-8360","ES-4080","OFF-HOO-10003338",97.17,1,5.91
"29127","MO-2012-9460","FA-4230","OFF-SAN-10003644",93,4,5.91
"29128","MX-2014-115091","TB-21625","TEC-AC-10000336",80.58,3,5.91
"29129","ES-2011-3215372","AC-10420","FUR-FU-10000295",51.3,3,5.9
"29130","ES-2012-4291867","AB-10015","OFF-FA-10002759",115.38,6,5.9
"29131","IN-2013-57774","JG-15805","OFF-PA-10003686",136.242,6,5.9
"29132","ID-2012-41982","BS-11755","OFF-ST-10000078",79.68,2,5.9
"29133","IN-2013-64452","KH-16330","TEC-AC-10001463",95.64,2,5.9
"29134","IN-2014-26533","VM-21685","OFF-FA-10000038",50.04,3,5.9
"29135","IN-2014-46616","VP-21730","FUR-FU-10002210",100.5,2,5.9
"29136","ID-2013-21437","MH-17290","FUR-FU-10003855",249.2658,7,5.9
"29137","US-2013-118780","PN-18775","OFF-ST-10000352",59.48,2,5.9
"29138","CA-2011-131002","TB-21400","OFF-BI-10000948",42.81,3,5.9
"29139","CA-2012-121405","FC-14335","TEC-PH-10002890",180.96,5,5.9
"29140","CA-2012-151470","AM-10705","OFF-BI-10004040",45.584,11,5.9
"29141","MO-2013-6710","LL-6840","OFF-ELI-10001351",86.58,2,5.9
"29142","CG-2013-2860","AR-570","OFF-BIC-10002440",48.66,1,5.9
"29143","AO-2012-1000","DK-3225","OFF-ACC-10004871",53.28,4,5.9
"29144","PL-2013-2260","SC-10680","TEC-NOK-10001844",65.13,1,5.9
"29145","MX-2013-134187","FW-14395","OFF-BI-10002455",105.4,5,5.9
"29146","MX-2014-150119","SV-20815","OFF-ST-10001598",26.24,2,5.9
"29147","ES-2014-4622860","DB-13210","OFF-BI-10001544",14.364,4,5.89
"29148","ES-2013-2933065","AG-10495","OFF-ST-10000632",74.592,2,5.89
"29149","ES-2012-4457462","GT-14635","OFF-LA-10001831",28.08,3,5.89
"29150","IT-2013-2413489","SJ-20500","OFF-SU-10001086",74.34,6,5.89
"29151","IN-2012-16845","MF-18250","OFF-EN-10001029",77.4,4,5.89
"29152","IN-2013-46252","ZC-21910","OFF-FA-10000697",80.1,5,5.89
"29153","ID-2014-58264","MV-17485","OFF-ST-10003088",62.25,4,5.89
"29154","ID-2014-29655","MM-17260","OFF-FA-10004839",78,4,5.89
"29155","CA-2014-156139","BP-11155","OFF-BI-10004233",38.376,3,5.89
"29156","CA-2014-113908","KN-16390","TEC-MA-10003173",78.66,6,5.89
"29157","CA-2011-144071","DJ-13420","FUR-FU-10000758",79.44,3,5.89
"29158","NI-2011-9470","DK-2835","TEC-OKI-10003770",36.909,1,5.89
"29159","UZ-2013-2220","PW-9240","TEC-LOG-10003539",27.09,1,5.89
"29160","AG-2012-4630","CP-2340","OFF-TEN-10001031",54.69,1,5.89
"29161","UP-2013-4600","RA-9945","OFF-SME-10004247",195.84,4,5.89
"29162","CM-2013-3920","BF-1020","OFF-TEN-10000766",47.4,2,5.89
"29163","MX-2012-148320","KW-16570","OFF-EN-10003628",54.78,3,5.89
"29164","US-2013-154018","ZC-21910","OFF-ST-10000645",53.652,1,5.89
"29165","MX-2014-143462","TH-21100","FUR-CH-10001819",72.608,2,5.89
"29166","US-2014-142832","MG-17680","OFF-PA-10001708",62.4,5,5.88
"29167","MX-2013-146073","AB-10105","OFF-SU-10003632",39.68,4,5.88
"29168","MX-2013-109547","JH-15820","OFF-SU-10001831",78.7,5,5.88
"29169","ES-2011-2257437","BP-11155","OFF-AR-10004115",104.625,5,5.88
"29170","ES-2014-3229402","RB-19360","OFF-BI-10004722",23.16,4,5.88
"29171","ES-2012-5745179","JG-15160","OFF-AR-10001418",26.7,1,5.88
"29172","IT-2013-3213372","GP-14740","OFF-PA-10001537",59.4,4,5.88
"29173","IT-2013-3779238","MA-17560","OFF-PA-10000301",30.78,4,5.88
"29174","ID-2013-33778","HR-14830","OFF-FA-10003257",23.598,2,5.88
"29175","ID-2014-47491","SP-20545","OFF-BI-10001808",29.5812,4,5.88
"29176","IN-2012-74049","BF-11170","OFF-PA-10003390",141.9,5,5.88
"29177","IN-2012-28857","PO-19180","OFF-FA-10001925",61.74,6,5.88
"29178","ID-2013-50459","VT-21700","OFF-SU-10002732",80.136,4,5.88
"29179","CA-2014-147725","LT-17110","OFF-AR-10001725",70.95,3,5.88
"29180","CA-2014-125269","AF-10870","OFF-ST-10004123",72.784,1,5.88
"29181","US-2014-132220","DJ-13510","TEC-AC-10004227",62.352,6,5.88
"29182","EG-2014-9970","GM-4695","FUR-ADV-10004223",51.39,1,5.88
"29183","IR-2014-5870","SF-10965","OFF-BIN-10000837",48.72,2,5.88
"29184","IR-2014-3320","SR-10740","OFF-STA-10001112",134.82,6,5.88
"29185","DJ-2013-9080","JH-5430","OFF-ROG-10003300",92.16,4,5.88
"29186","SF-2011-1480","AG-675","OFF-NOV-10000512",41.28,4,5.88
"29187","UP-2012-9830","GH-4410","FUR-DAN-10001340",124.59,1,5.88
"29188","MX-2014-139794","AC-10420","TEC-MA-10003909",74.22,3,5.88
"29189","MX-2014-118829","PB-18805","FUR-FU-10003362",38.016,4,5.88
"29190","IT-2012-2655811","MT-18070","TEC-AC-10002530",86.04,4,5.87
"29191","ES-2013-2934598","CC-12100","OFF-LA-10004744",68.58,6,5.87
"29192","IT-2014-5965314","SW-20755","OFF-BI-10000346",59.82,4,5.87
"29193","ES-2014-4673578","RD-19660","OFF-FA-10000227",39.78,2,5.87
"29194","ES-2012-3157970","JS-15880","OFF-ST-10000648",115.101,1,5.87
"29195","ES-2012-1790498","BD-11605","TEC-AC-10000494",139.59,3,5.87
"29196","ES-2012-2170704","LT-16765","TEC-CO-10001831",120,1,5.87
"29197","ES-2013-4405513","JD-16060","OFF-SU-10002094",59.22,2,5.87
"29198","IN-2012-61785","RH-19600","OFF-EN-10003632",59.7102,2,5.87
"29199","IN-2014-49017","MC-17845","FUR-CH-10000391",100.6524,3,5.87
"29200","IN-2014-10860","AH-10465","OFF-LA-10000425",46.68,4,5.87
"29201","IN-2014-74588","OT-18730","OFF-ST-10003154",96.8112,2,5.87
"29202","IN-2014-45769","TD-20995","OFF-LA-10000219",29.835,5,5.87
"29203","ID-2012-83030","TC-21145","OFF-BI-10000636",35.28,8,5.87
"29204","CA-2014-163335","AG-10675","OFF-ST-10000885",40.29,3,5.87
"29205","CA-2014-151484","CV-12805","FUR-FU-10004671",42.408,3,5.87
"29206","CA-2012-158701","JL-15175","OFF-BI-10001294",56.16,6,5.87
"29207","CA-2014-1400","JK-6120","OFF-BIN-10002061",46.32,1,5.87
"29208","UP-2013-1250","BM-1575","OFF-BOS-10001711",48.87,1,5.87
"29209","IR-2014-3320","SR-10740","OFF-CAR-10001577",99.54,2,5.87
"29210","NI-2012-5810","SP-10650","TEC-SAN-10003793",66.132,2,5.87
"29211","TU-2014-2520","HA-4920","OFF-FIS-10002924",55.584,6,5.87
"29212","SU-2014-2190","MJ-7740","FUR-BAR-10002449",320.49,1,5.87
"29213","AU-2011-4210","PM-8940","FUR-HON-10003653",78.99,1,5.87
"29214","TU-2012-3340","KB-6315","TEC-MOT-10001342",57.288,1,5.87
"29215","CA-2014-5120","JK-5625","OFF-STA-10002719",52.08,2,5.87
"29216","MX-2012-138135","MG-17650","OFF-BI-10000124",66.456,13,5.87
"29217","MX-2013-119704","DE-13255","FUR-BO-10003688",50.412,1,5.87
"29218","US-2014-126781","KH-16360","FUR-CH-10001972",69.624,3,5.87
"29219","MX-2011-124142","NL-18310","OFF-PA-10004531",39.64,2,5.87
"29220","MX-2014-152163","TS-21370","OFF-EN-10004211",65.8,5,5.87
"29221","US-2014-137162","RA-19915","TEC-PH-10003368",147.072,2,5.87
"29222","MX-2012-160073","NM-18445","TEC-AC-10002370",79.08,3,5.86
"29223","US-2013-146857","JF-15190","FUR-FU-10004339",88.032,2,5.86
"29224","MX-2012-131128","BN-11515","OFF-FA-10000091",84.6,9,5.86
"29225","ES-2013-4550309","BN-11515","OFF-AR-10001714",76.05,3,5.86
"29226","ES-2014-5916291","AR-10825","OFF-AR-10002156",44.1,3,5.86
"29227","ES-2014-4387264","DH-13675","OFF-ST-10004035",62.208,3,5.86
"29228","ES-2012-1885168","DM-13015","OFF-AR-10002640",71.1,5,5.86
"29229","ES-2012-2468694","AO-10810","OFF-BI-10002128",118.56,8,5.86
"29230","IN-2013-44796","SG-20890","OFF-SU-10003515",46.62,1,5.86
"29231","IN-2014-45426","LD-17005","TEC-AC-10000111",154.08,4,5.86
"29232","IN-2011-13065","PO-18865","OFF-SU-10003559",25.92,2,5.86
"29233","CA-2013-126270","AF-10870","OFF-EN-10004386",71.97,3,5.86
"29234","SA-2013-3590","DH-3075","OFF-STO-10000923",86.4,8,5.86
"29235","TU-2012-6430","DF-3135","TEC-KON-10003726",70.068,1,5.86
"29236","TU-2013-9400","DM-3345","OFF-BIN-10001621",42.096,2,5.86
"29237","US-2012-111283","SC-20575","OFF-LA-10004318",42.84,6,5.86
"29238","MX-2014-120145","RM-19750","FUR-FU-10000850",80.256,4,5.86
"29239","US-2014-114118","BT-11530","OFF-BI-10002859",19.48,5,5.86
"29240","MX-2013-153682","TG-21310","OFF-AR-10003123",86.256,4,5.86
"29241","MX-2011-118465","CM-12445","OFF-PA-10002382",111.96,6,5.86
"29242","US-2014-111052","DL-13315","TEC-AC-10003927",69.552,3,5.85
"29243","MX-2011-161907","HG-15025","OFF-AR-10004348",130.32,4,5.85
"29244","MX-2013-121391","TT-21070","OFF-EN-10000075",66.96,2,5.85
"29245","MX-2013-132843","RB-19645","OFF-AR-10003336",72.24,4,5.85
"29246","ES-2012-2223892","KE-16420","OFF-ST-10000710",48.93,2,5.85
"29247","ES-2014-4318151","BT-11305","OFF-AR-10003651",81.27,3,5.85
"29248","ES-2013-3918046","BB-11545","OFF-ST-10004377",1147.203,9,5.85
"29249","ES-2013-3394564","AH-10030","OFF-AR-10001418",53.4,2,5.85
"29250","IN-2011-72215","JR-15670","OFF-EN-10001975",49.32,3,5.85
"29251","IN-2012-17664","LO-17170","OFF-AR-10001232",139.806,3,5.85
"29252","IN-2012-61043","JE-15715","OFF-BI-10001744",45.981,1,5.85
"29253","IN-2011-81833","TS-21610","OFF-PA-10002976",121.92,4,5.85
"29254","CA-2012-113110","BK-11260","OFF-PA-10002749",40.14,6,5.85
"29255","US-2014-117534","CV-12295","OFF-AR-10003087",16.02,9,5.85
"29256","KE-2011-6940","AC-615","OFF-CUI-10004536",66.42,1,5.85
"29257","SF-2014-6650","EH-4125","TEC-MEM-10000312",29.67,1,5.85
"29258","MO-2013-6290","PJ-9015","TEC-STA-10003081",72.93,1,5.85
"29259","IR-2011-6550","JP-5460","FUR-IKE-10003642",143.79,1,5.85
"29260","EN-2014-1040","MC-7605","OFF-SME-10000520",96,2,5.85
"29261","MX-2013-127411","RA-19945","OFF-LA-10004749",54.72,10,5.85
"29262","MX-2012-115056","AW-10840","OFF-AR-10002650",78.4,5,5.84
"29263","MX-2014-116897","TB-21355","OFF-ST-10003800",79.36,4,5.84
"29264","US-2014-128181","EH-13945","FUR-CH-10003423",71.296,1,5.84
"29265","ID-2014-20058","SV-20365","OFF-ST-10002161",143.736,5,5.84
"29266","IN-2013-63773","VS-21820","OFF-BI-10003874",23.16,4,5.84
"29267","ID-2013-56927","FC-14335","OFF-EN-10003413",79.4682,3,5.84
"29268","IN-2012-69324","DM-13345","OFF-BI-10000871",41.58,4,5.84
"29269","IN-2014-44047","MS-17830","OFF-SU-10004848",126.279,3,5.84
"29270","IN-2012-28024","TD-20995","TEC-PH-10001354",108.7881,1,5.84
"29271","ID-2012-35276","DL-13330","TEC-AC-10002324",103.194,2,5.84
"29272","IN-2012-60119","EN-13780","OFF-AR-10001073",47.04,4,5.84
"29273","ID-2012-23936","JM-16195","TEC-AC-10000354",117.7872,4,5.84
"29274","IN-2014-80286","CM-12445","OFF-BI-10003725",57.6,2,5.84
"29275","CA-2013-145898","CM-12445","OFF-PA-10001667",29.9,5,5.84
"29276","CA-2014-118017","LC-16870","OFF-SU-10004782",47.32,7,5.84
"29277","CA-2011-143210","AA-10645","FUR-FU-10003878",45.84,3,5.84
"29278","CA-2014-135909","JW-15220","TEC-PH-10003187",31.984,2,5.84
"29279","CA-2013-161361","MV-17485","OFF-PA-10001838",17.64,3,5.84
"29280","TU-2014-40","AZ-750","OFF-SME-10001652",114.12,6,5.84
"29281","TU-2011-9190","CM-1830","OFF-KIT-10002357",39.84,1,5.84
"29282","AU-2014-1430","PF-9120","OFF-SAN-10000844",132.96,8,5.84
"29283","AG-2014-2830","MO-7800","OFF-BOS-10003699",49.86,1,5.84
"29284","RS-2012-8830","BF-1170","OFF-BIC-10004976",29.61,1,5.84
"29285","NI-2011-4760","LB-6795","FUR-SAF-10000265",116.775,1,5.84
"29286","GH-2012-1670","TW-11025","OFF-EAT-10003338",24.72,1,5.84
"29287","TU-2011-4040","BD-1725","OFF-SME-10004553",79.368,1,5.84
"29288","MX-2013-106726","CD-12790","OFF-PA-10002418",84,5,5.84
"29289","MX-2013-121846","MC-17635","OFF-FA-10001104",54,6,5.84
"29290","MX-2014-144722","BS-11800","FUR-FU-10004013",63.12,2,5.84
"29291","US-2014-111129","TS-21340","OFF-AR-10001678",167.724,9,5.84
"29292","MX-2013-130785","JL-15505","OFF-LA-10002183",34.3,5,5.83
"29293","MX-2014-154046","BF-11170","OFF-SU-10001831",37.776,4,5.83
"29294","MX-2013-163776","PW-19030","OFF-BI-10003903",55.32,6,5.83
"29295","ES-2011-3832823","JL-15235","OFF-AR-10001110",96.57,3,5.83
"29296","IT-2014-4180265","LW-16990","FUR-CH-10004536",57.852,3,5.83
"29297","ES-2012-1605634","RS-19870","OFF-BI-10003917",56.7,2,5.83
"29298","ES-2012-5630828","VM-21835","OFF-ST-10001222",96.9,2,5.83
"29299","ES-2011-1466305","MB-18085","OFF-AR-10004519",54.9,1,5.83
"29300","ES-2012-1919871","MP-17470","OFF-SU-10001578",96.18,2,5.83
"29301","ES-2011-4436456","RW-19630","TEC-PH-10001557",104.8815,1,5.83
"29302","ES-2012-3738573","BC-11125","OFF-AR-10000475",50.52,1,5.83
"29303","IN-2013-60812","RO-19780","OFF-PA-10003381",125.793,3,5.83
"29304","ID-2012-71858","CP-12085","FUR-CH-10004576",69.5544,2,5.83
